time	V(n003)
2.979563396884526e-002	-1.095727e-001
3.003000896884525e-002	-4.599691e-001
3.013045539741668e-002	-6.101138e-001
3.023090182598811e-002	-7.602434e-001
3.033134825455953e-002	-9.103579e-001
3.043179468313096e-002	-1.060457e+000
3.053224111170239e-002	-1.210542e+000
3.063268754027381e-002	-1.360611e+000
3.073313396884524e-002	-1.510665e+000
3.082241968313095e-002	-1.644034e+000
3.091170539741666e-002	-1.777391e+000
3.100099111170237e-002	-1.910736e+000
3.109027682598809e-002	-2.044069e+000
3.117956254027380e-002	-2.177390e+000
3.126884825455951e-002	-2.310699e+000
3.135813396884522e-002	-2.443996e+000
3.151438396884522e-002	-2.677219e+000
3.159250896884522e-002	-2.793791e+000
3.165947325455950e-002	-2.893712e+000
3.172643754027379e-002	-2.993566e+000
3.179340182598807e-002	-3.093353e+000
3.186036611170236e-002	-3.193072e+000
3.192733039741664e-002	-3.292724e+000
3.199429468313093e-002	-3.392309e+000
3.206125896884521e-002	-3.491827e+000
3.213938396884521e-002	-3.607712e+000
3.214914959384520e-002	-3.622171e+000
3.216868084384521e-002	-3.651048e+000
3.217149901072166e-002	-3.655211e+000
3.217713534447456e-002	-3.663530e+000
3.217854442791279e-002	-3.665609e+000
3.218136259478924e-002	-3.669764e+000
3.218206713650836e-002	-3.670803e+000
3.218347621994658e-002	-3.672879e+000
3.218488337018007e-002	-3.674952e+000
3.218515211365622e-002	-3.675348e+000
3.218568960060853e-002	-3.676141e+000
3.218637504878854e-002	-3.677152e+000
3.218692250315172e-002	-3.677962e+000
3.218732991558982e-002	-3.678569e+000
3.218762930136827e-002	-3.679022e+000
3.218787977981698e-002	-3.679414e+000
3.218806351516784e-002	-3.679724e+000
3.218818801549695e-002	-3.679968e+000
3.218827586395303e-002	-3.680190e+000
3.218834625651362e-002	-3.680449e+000
3.218841049551474e-002	-3.680815e+000
3.218847749017379e-002	-3.681391e+000
3.218855151312478e-002	-3.682306e+000
3.218863303637817e-002	-3.683809e+000
3.218872393373838e-002	-3.686424e+000
3.218880655383872e-002	-3.690073e+000
3.218890093744007e-002	-3.695575e+000
3.218894838401391e-002	-3.698417e+000
3.218899856865505e-002	-3.700577e+000
3.218905375067632e-002	-3.701545e+000
3.218910943386065e-002	-3.701618e+000
3.218916828875253e-002	-3.701517e+000
3.218932205087417e-002	-3.701613e+000
3.218967666040826e-002	-3.701671e+000
3.218984711557370e-002	-3.701592e+000
3.218988767369935e-002	-3.701454e+000
3.218991411755456e-002	-3.699742e+000
3.218993190821858e-002	-3.695947e+000
3.218995543683628e-002	-3.688998e+000
3.218997046185045e-002	-3.685265e+000
3.218998402784824e-002	-3.682890e+000
3.218999977428570e-002	-3.681137e+000
3.219001854311804e-002	-3.680023e+000
3.219003692296218e-002	-3.679617e+000
3.219005052305492e-002	-3.679622e+000
3.219006457664895e-002	-3.679779e+000
3.219009773101036e-002	-3.680242e+000
3.219011684230627e-002	-3.680438e+000
3.219013742522651e-002	-3.680557e+000
3.219016410299865e-002	-3.680597e+000
3.219020009865720e-002	-3.680544e+000
3.219028558513393e-002	-3.680321e+000
3.219041162796795e-002	-3.680092e+000
3.219092250124883e-002	-3.679286e+000
3.219312305877452e-002	-3.675963e+000
3.223661768552205e-002	-3.610758e+000
3.227446383953943e-002	-3.554026e+000
3.235015614757418e-002	-3.440569e+000
3.241473973129144e-002	-3.343769e+000
3.248224561689818e-002	-3.242596e+000
3.256037061689818e-002	-3.125517e+000
3.263849561689818e-002	-3.008445e+000
3.264826124189817e-002	-2.993812e+000
3.265713723466769e-002	-2.980512e+000
3.266196624761471e-002	-2.973276e+000
3.266486414411143e-002	-2.968934e+000
3.266670821209249e-002	-2.966171e+000
3.266860358284217e-002	-2.963331e+000
3.267106308889052e-002	-2.959645e+000
3.267215078026231e-002	-2.958015e+000
3.267279262008169e-002	-2.957054e+000
3.267321627184130e-002	-2.956419e+000
3.267364382302153e-002	-2.955778e+000
3.267416518238517e-002	-2.954997e+000
3.267478430092857e-002	-2.954070e+000
3.267541796329519e-002	-2.953120e+000
3.267600519700849e-002	-2.952240e+000
3.267655449094787e-002	-2.951417e+000
3.267716824540630e-002	-2.950497e+000
3.267782143206299e-002	-2.949519e+000
3.267855983261384e-002	-2.948412e+000
3.267933287377246e-002	-2.947254e+000
3.268020834178365e-002	-2.945942e+000
3.268104608021885e-002	-2.944687e+000
3.268150344144883e-002	-2.944002e+000
3.268180101166983e-002	-2.943556e+000
3.268203193216857e-002	-2.943210e+000
3.268214018272358e-002	-2.943048e+000
3.268227539424062e-002	-2.942845e+000
3.268241587888594e-002	-2.942635e+000
3.268256726785662e-002	-2.942408e+000
3.268267516541342e-002	-2.942246e+000
3.268275079252332e-002	-2.942133e+000
3.268282849067594e-002	-2.942016e+000
3.268292024370183e-002	-2.941879e+000
3.268301116648029e-002	-2.941743e+000
3.268313351373741e-002	-2.941559e+000
3.268337820825164e-002	-2.941193e+000
3.268365020906914e-002	-2.940785e+000
3.268404383651672e-002	-2.940195e+000
3.268450571082866e-002	-2.939503e+000
3.268519322849227e-002	-2.938473e+000
3.268612009228566e-002	-2.937084e+000
3.268765427884539e-002	-2.934785e+000
3.268879648217820e-002	-2.933074e+000
3.268883096929633e-002	-2.933022e+000
3.268889994353257e-002	-2.932919e+000
3.268903789200506e-002	-2.932712e+000
3.268931378895005e-002	-2.932299e+000
3.268986558284002e-002	-2.931472e+000
3.269096917061996e-002	-2.929819e+000
3.269217655607291e-002	-2.928010e+000
3.269380563635903e-002	-2.925569e+000
3.269575396411437e-002	-2.922649e+000
3.269878939604445e-002	-2.918101e+000
3.270265155802786e-002	-2.912314e+000
3.270987604841918e-002	-2.901489e+000
3.272221505079820e-002	-2.883002e+000
3.273644405590617e-002	-2.861683e+000
3.275597924111366e-002	-2.832414e+000
3.278050578716460e-002	-2.795667e+000
3.281678944632153e-002	-2.741307e+000
3.286135103978110e-002	-2.674549e+000
3.292312642821192e-002	-2.582007e+000
3.299925142316660e-002	-2.467976e+000
3.307737642316660e-002	-2.350958e+000
3.314758000547959e-002	-2.245813e+000
3.322080322749131e-002	-2.136153e+000
3.358910679891988e-002	-1.584703e+000
3.395741037034844e-002	-1.033460e+000
3.432571394177700e-002	-4.824232e-001
3.469401751320557e-002	6.840732e-002
3.506232108463413e-002	6.190314e-001
3.543062465606269e-002	1.169449e+000
3.579892822749126e-002	1.719660e+000
3.595517822749125e-002	1.953126e+000
3.611142822749125e-002	2.186477e+000
3.626767822749125e-002	2.419712e+000
3.642392822749124e-002	2.652833e+000
3.658017822749124e-002	2.885840e+000
3.673642822749124e-002	3.118731e+000
3.689267822749123e-002	3.351507e+000
3.697080322749123e-002	3.467608e+000
3.704892822749123e-002	3.583556e+000
3.705869385249123e-002	3.598027e+000
3.707822510249123e-002	3.626939e+000
3.708310791499123e-002	3.634161e+000
3.709287353999123e-002	3.648596e+000
3.709531494624123e-002	3.652203e+000
3.710019775874123e-002	3.659411e+000
3.710598832853733e-002	3.667954e+000
3.710700476415459e-002	3.669453e+000
3.710903763538910e-002	3.672449e+000
3.710954585319773e-002	3.673198e+000
3.711056228881499e-002	3.674695e+000
3.711147223013381e-002	3.676037e+000
3.711220981539948e-002	3.677125e+000
3.711274274652660e-002	3.677913e+000
3.711315199596209e-002	3.678523e+000
3.711345103979770e-002	3.678975e+000
3.711370442620860e-002	3.679371e+000
3.711388983259079e-002	3.679683e+000
3.711401557759362e-002	3.679928e+000
3.711410391443146e-002	3.680151e+000
3.711417449624544e-002	3.680408e+000
3.711423876567112e-002	3.680772e+000
3.711430563962029e-002	3.681345e+000
3.711437970731410e-002	3.682254e+000
3.711446095542726e-002	3.683742e+000
3.711455205095329e-002	3.686344e+000
3.711463496176393e-002	3.689981e+000
3.711472933102687e-002	3.695451e+000
3.711477680776577e-002	3.698287e+000
3.711482663571507e-002	3.700432e+000
3.711488171824919e-002	3.701399e+000
3.711493700270414e-002	3.701459e+000
3.711499546412325e-002	3.701333e+000
3.711572398651784e-002	3.701051e+000
3.711575223035114e-002	3.699775e+000
3.711577094202134e-002	3.696411e+000
3.711579176428566e-002	3.690620e+000
3.711581268534139e-002	3.685352e+000
3.711582685192619e-002	3.682829e+000
3.711584313739123e-002	3.681036e+000
3.711585958711421e-002	3.680060e+000
3.711587845634710e-002	3.679627e+000
3.711589248178697e-002	3.679611e+000
3.711590668886625e-002	3.679757e+000
3.711594008350417e-002	3.680207e+000
3.711595935292264e-002	3.680398e+000
3.711597995464426e-002	3.680514e+000
3.711600679351954e-002	3.680553e+000
3.711604269813947e-002	3.680500e+000
3.711612957112399e-002	3.680276e+000
3.711625737044123e-002	3.680045e+000
3.711677622310985e-002	3.679227e+000
3.711900719430832e-002	3.675859e+000
3.716447282954621e-002	3.607707e+000
3.720993846478411e-002	3.539558e+000
3.725540410002200e-002	3.471413e+000
3.730086973525990e-002	3.403271e+000
3.734633537049779e-002	3.335133e+000
3.739180100573569e-002	3.266998e+000
3.743726664097358e-002	3.198867e+000
3.767164164097357e-002	2.847694e+000
3.790601664097357e-002	2.496604e+000
3.814039164097356e-002	2.145597e+000
3.837476664097356e-002	1.794671e+000
3.860914164097355e-002	1.443828e+000
3.884351664097355e-002	1.093068e+000
3.907789164097354e-002	7.423892e-001
3.939039164097354e-002	2.749459e-001
3.946851664097353e-002	1.581074e-001
3.952885584007981e-002	6.787457e-002
3.959615870257578e-002	-3.276478e-002
3.967428370257578e-002	-1.495786e-001
3.974461078156022e-002	-2.547273e-001
3.975313346846039e-002	-2.674692e-001
3.977017884226071e-002	-2.929523e-001
3.977040966603357e-002	-2.932974e-001
3.977087131357929e-002	-2.939875e-001
3.977179460867072e-002	-2.953679e-001
3.977364119885360e-002	-2.981286e-001
3.977733437921935e-002	-3.036499e-001
3.977910159105078e-002	-3.062919e-001
3.978263601471365e-002	-3.115759e-001
3.978285055946070e-002	-3.118966e-001
3.978327964895480e-002	-3.125381e-001
3.978351440110746e-002	-3.128890e-001
3.978367796696787e-002	-3.131336e-001
3.978389469750590e-002	-3.134576e-001
3.978400763846174e-002	-3.136264e-001
3.978412829342105e-002	-3.138068e-001
3.978428466886775e-002	-3.140406e-001
3.978452239121412e-002	-3.143960e-001
3.978473788390093e-002	-3.147181e-001
3.978490597366270e-002	-3.149694e-001
3.978502688363721e-002	-3.151502e-001
3.978518068477170e-002	-3.153801e-001
3.978533230300649e-002	-3.156068e-001
3.978562667227255e-002	-3.160469e-001
3.978609369729556e-002	-3.167451e-001
3.978653573563237e-002	-3.174059e-001
3.978682207287598e-002	-3.178340e-001
3.978711408711952e-002	-3.182705e-001
3.978741648820096e-002	-3.187226e-001
3.978773936401138e-002	-3.192053e-001
3.978807834759878e-002	-3.197121e-001
3.978860917809513e-002	-3.205057e-001
3.978916852722495e-002	-3.213419e-001
3.978972433201768e-002	-3.221728e-001
3.978999088831301e-002	-3.225713e-001
3.979013791865548e-002	-3.227911e-001
3.979020182682777e-002	-3.228867e-001
3.979026424257637e-002	-3.229800e-001
3.979033407838153e-002	-3.230844e-001
3.979043192114457e-002	-3.232307e-001
3.979053952177043e-002	-3.233915e-001
3.979073136459105e-002	-3.236783e-001
3.979091508149948e-002	-3.239530e-001
3.979123003295013e-002	-3.244238e-001
3.979156050438620e-002	-3.249179e-001
3.979222144725834e-002	-3.259060e-001
3.979247575962670e-002	-3.262862e-001
3.979277922027572e-002	-3.267398e-001
3.979293172012795e-002	-3.269678e-001
3.979310539673067e-002	-3.272275e-001
3.979327022350676e-002	-3.274739e-001
3.979359987705895e-002	-3.279667e-001
3.979419444086932e-002	-3.288556e-001
3.979538356849006e-002	-3.306333e-001
3.979776182373156e-002	-3.341887e-001
3.980023643896483e-002	-3.378882e-001
3.980421974995636e-002	-3.438431e-001
3.980991640279329e-002	-3.523594e-001
3.982130970846715e-002	-3.693917e-001
3.984409631981486e-002	-4.034556e-001
3.988966954251028e-002	-4.715808e-001
3.996779454251028e-002	-5.883595e-001
4.004591954251028e-002	-7.051300e-001
4.012404454251028e-002	-8.218919e-001
4.018217108594115e-002	-9.087591e-001
4.032541068513804e-002	-1.122801e+000
4.046865028433494e-002	-1.336812e+000
4.061188988353183e-002	-1.550792e+000
4.075512948272872e-002	-1.764742e+000
4.089836908192561e-002	-1.978661e+000
4.104160868112251e-002	-2.192549e+000
4.118484828031940e-002	-2.406407e+000
4.128529470889082e-002	-2.556425e+000
4.138574113746225e-002	-2.706343e+000
4.148618756603367e-002	-2.856162e+000
4.158663399460510e-002	-3.005882e+000
4.168708042317653e-002	-3.155502e+000
4.178752685174796e-002	-3.305023e+000
4.188797328031938e-002	-3.454445e+000
4.196609828031938e-002	-3.570421e+000
4.197586390531938e-002	-3.584899e+000
4.199539515531938e-002	-3.613815e+000
4.201906794293711e-002	-3.648832e+000
4.202217199174347e-002	-3.653418e+000
4.202838008935618e-002	-3.662582e+000
4.202993211375936e-002	-3.664872e+000
4.203303616256571e-002	-3.669449e+000
4.203381217476730e-002	-3.670593e+000
4.203536419917048e-002	-3.672880e+000
4.203667553445283e-002	-3.674812e+000
4.203694393386282e-002	-3.675208e+000
4.203748073268281e-002	-3.675999e+000
4.203822355558572e-002	-3.677095e+000
4.203879073775883e-002	-3.677934e+000
4.203920800719943e-002	-3.678555e+000
4.203951193240491e-002	-3.679015e+000
4.203976444977899e-002	-3.679409e+000
4.203994907833140e-002	-3.679720e+000
4.204007396942728e-002	-3.679965e+000
4.204016203761445e-002	-3.680187e+000
4.204023255021121e-002	-3.680444e+000
4.204029681723616e-002	-3.680807e+000
4.204036368716723e-002	-3.681380e+000
4.204043775394881e-002	-3.682289e+000
4.204051896435945e-002	-3.683777e+000
4.204060999733347e-002	-3.686378e+000
4.204069264113292e-002	-3.690008e+000
4.204078674412147e-002	-3.695480e+000
4.204083450385004e-002	-3.698354e+000
4.204088421316271e-002	-3.700528e+000
4.204093934367284e-002	-3.701531e+000
4.204099469576103e-002	-3.701621e+000
4.204105312437606e-002	-3.701519e+000
4.204120508336253e-002	-3.701611e+000
4.204155127991228e-002	-3.701674e+000
4.204177077740354e-002	-3.701533e+000
4.204179837825159e-002	-3.700127e+000
4.204181660461626e-002	-3.696594e+000
4.204183788890231e-002	-3.690389e+000
4.204185550120361e-002	-3.685804e+000
4.204186917767178e-002	-3.683242e+000
4.204188534436005e-002	-3.681300e+000
4.204190244515567e-002	-3.680190e+000
4.204192482201146e-002	-3.679642e+000
4.204193944246055e-002	-3.679633e+000
4.204195341445226e-002	-3.679796e+000
4.204198663568529e-002	-3.680260e+000
4.204200609770105e-002	-3.680452e+000
4.204202684815622e-002	-3.680564e+000
4.204205433688565e-002	-3.680595e+000
4.204209182166181e-002	-3.680533e+000
4.204217718337461e-002	-3.680311e+000
4.204230916744656e-002	-3.680075e+000
4.204283910419967e-002	-3.679241e+000
4.204507735505431e-002	-3.675862e+000
4.209063945425298e-002	-3.607560e+000
4.213620155345167e-002	-3.539261e+000
4.218176365265034e-002	-3.470965e+000
4.222732575184902e-002	-3.402673e+000
4.227288785104769e-002	-3.334385e+000
4.231844995024638e-002	-3.266100e+000
4.236401204944505e-002	-3.197818e+000
4.273231562087362e-002	-2.645971e+000
4.310061919230218e-002	-2.094330e+000
4.346892276373075e-002	-1.542895e+000
4.383722633515931e-002	-9.916672e-001
4.420552990658787e-002	-4.406459e-001
4.457383347801643e-002	1.101688e-001
4.494213704944500e-002	6.607770e-001
4.513186919230214e-002	9.443453e-001
4.532160133515927e-002	1.227858e+000
4.551133347801641e-002	1.511314e+000
4.570106562087355e-002	1.794714e+000
4.589079776373069e-002	2.078057e+000
4.608052990658783e-002	2.361345e+000
4.627026204944497e-002	2.644577e+000
4.634838704944497e-002	2.761160e+000
4.642651204944497e-002	2.877705e+000
4.650463704944496e-002	2.994201e+000
4.658276204944496e-002	3.110635e+000
4.666088704944496e-002	3.226992e+000
4.673901204944496e-002	3.343276e+000
4.674877767444496e-002	3.357803e+000
4.676830892444496e-002	3.386847e+000
4.677094072930289e-002	3.390760e+000
4.677620433901873e-002	3.398586e+000
4.677840100626201e-002	3.401851e+000
4.678060541183445e-002	3.405128e+000
4.678174770962741e-002	3.406826e+000
4.678246508859920e-002	3.407892e+000
4.678295195298814e-002	3.408616e+000
4.678335965986512e-002	3.409222e+000
4.678377549465719e-002	3.409840e+000
4.678442143202581e-002	3.410800e+000
4.678506449634018e-002	3.411756e+000
4.678559763784339e-002	3.412549e+000
4.678614033513708e-002	3.413355e+000
4.678672014934412e-002	3.414217e+000
4.678736650062212e-002	3.415178e+000
4.678804630040837e-002	3.416188e+000
4.678880876622341e-002	3.417321e+000
4.678962649463065e-002	3.418537e+000
4.679056715082220e-002	3.419935e+000
4.679144208116736e-002	3.421235e+000
4.679199505763773e-002	3.422057e+000
4.679233605132289e-002	3.422564e+000
4.679262174310630e-002	3.422988e+000
4.679274824949075e-002	3.423177e+000
4.679289057695936e-002	3.423388e+000
4.679303471100978e-002	3.423602e+000
4.679321045107646e-002	3.423863e+000
4.679329962678653e-002	3.423996e+000
4.679337889124174e-002	3.424114e+000
4.679347738244462e-002	3.424260e+000
4.679356760195346e-002	3.424394e+000
4.679366944786188e-002	3.424546e+000
4.679387313967873e-002	3.424848e+000
4.679414871210672e-002	3.425258e+000
4.679449502400514e-002	3.425772e+000
4.679493683843521e-002	3.426429e+000
4.679553307827963e-002	3.427315e+000
4.679637492260277e-002	3.428566e+000
4.679765693931795e-002	3.430471e+000
4.679952631102628e-002	3.433249e+000
4.679956987483498e-002	3.433314e+000
4.679965700245240e-002	3.433444e+000
4.679983125768723e-002	3.433702e+000
4.680017976815690e-002	3.434220e+000
4.680087678909625e-002	3.435256e+000
4.680211177318420e-002	3.437091e+000
4.680332513994367e-002	3.438894e+000
4.680506361532390e-002	3.441477e+000
4.680715282849288e-002	3.444582e+000
4.681040979217559e-002	3.449420e+000
4.681467815984589e-002	3.455761e+000
4.682309779056802e-002	3.468267e+000
4.683574658679426e-002	3.487051e+000
4.685145311713117e-002	3.510367e+000
4.687177427742245e-002	3.540516e+000
4.689906389667021e-002	3.580966e+000
4.693680386303937e-002	3.636843e+000
4.694287295253444e-002	3.645815e+000
4.695501113152457e-002	3.663739e+000
4.695610201363754e-002	3.665348e+000
4.695828377786349e-002	3.668565e+000
4.696132900018172e-002	3.673053e+000
4.696184942451652e-002	3.673820e+000
4.696289027318611e-002	3.675354e+000
4.696366534027806e-002	3.676497e+000
4.696430884237397e-002	3.677447e+000
4.696478620000019e-002	3.678155e+000
4.696515250365008e-002	3.678703e+000
4.696543407495094e-002	3.679132e+000
4.696565951527896e-002	3.679492e+000
4.696581906080701e-002	3.679773e+000
4.696592797683193e-002	3.680003e+000
4.696600820219660e-002	3.680231e+000
4.696607559014364e-002	3.680517e+000
4.696613972106264e-002	3.680942e+000
4.696621029847228e-002	3.681631e+000
4.696628429348489e-002	3.682674e+000
4.696637244709312e-002	3.684564e+000
4.696646042275983e-002	3.687525e+000
4.696654489502693e-002	3.691693e+000
4.696663540516068e-002	3.697074e+000
4.696668681305926e-002	3.699667e+000
4.696674617697506e-002	3.701214e+000
4.696680027148482e-002	3.701492e+000
4.696693079706872e-002	3.701315e+000
4.696700065738525e-002	3.701347e+000
4.696714037801832e-002	3.701368e+000
4.696729141456361e-002	3.701307e+000
4.696759348765419e-002	3.697630e+000
4.696767209181378e-002	3.690822e+000
4.696772152573064e-002	3.682745e+000
4.696774076758495e-002	3.680305e+000
4.696775087639210e-002	3.679760e+000
4.696776394557823e-002	3.679482e+000
4.696777633008023e-002	3.679439e+000
4.696779020510324e-002	3.679560e+000
4.696782258294144e-002	3.680037e+000
4.696784068700525e-002	3.680267e+000
4.696785957770178e-002	3.680428e+000
4.696788337109149e-002	3.680518e+000
4.696791264153069e-002	3.680514e+000
4.696801588227977e-002	3.680262e+000
4.696806519744092e-002	3.680159e+000
4.696823524768377e-002	3.679881e+000
4.696834821123726e-002	3.679701e+000
4.696857413834425e-002	3.679348e+000
4.696900061376300e-002	3.678696e+000
4.696970970378476e-002	3.677624e+000
4.697067358260088e-002	3.676175e+000
4.697173067913005e-002	3.674588e+000
4.697304501020971e-002	3.672617e+000
4.697463941784338e-002	3.670226e+000
4.697684783907402e-002	3.666916e+000
4.697987777360110e-002	3.662374e+000
4.702216578549914e-002	3.598987e+000
4.706445379739718e-002	3.535603e+000
4.710674180929522e-002	3.472222e+000
4.714902982119326e-002	3.408843e+000
4.719131783309130e-002	3.345466e+000
4.723360584498935e-002	3.282093e+000
4.727589385688739e-002	3.218721e+000
4.735401885688739e-002	3.101653e+000
4.743214385688738e-002	2.984594e+000
4.751026885688738e-002	2.867544e+000
4.758839385688738e-002	2.750501e+000
4.759014009467327e-002	2.747885e+000
4.759363257024506e-002	2.742653e+000
4.759949861914250e-002	2.733866e+000
4.760569721143914e-002	2.724580e+000
4.761629188408718e-002	2.708709e+000
4.761669653392579e-002	2.708103e+000
4.761750583360303e-002	2.706890e+000
4.761912443295750e-002	2.704466e+000
4.762236163166645e-002	2.699616e+000
4.762366463979651e-002	2.697664e+000
4.762450878997018e-002	2.696400e+000
4.762494625483649e-002	2.695745e+000
4.762534219459522e-002	2.695151e+000
4.762556300989333e-002	2.694821e+000
4.762577792278325e-002	2.694499e+000
4.762605801135937e-002	2.694079e+000
4.762639458323384e-002	2.693575e+000
4.762685065077497e-002	2.692892e+000
4.762727157073015e-002	2.692261e+000
4.762762191894156e-002	2.691736e+000
4.762791468083178e-002	2.691298e+000
4.762820675169288e-002	2.690860e+000
4.762849869889141e-002	2.690423e+000
4.762882606129567e-002	2.689933e+000
4.762926982835593e-002	2.689268e+000
4.762963593748668e-002	2.688719e+000
4.763008696416791e-002	2.688044e+000
4.763054647448326e-002	2.687355e+000
4.763103936280741e-002	2.686617e+000
4.763155483487219e-002	2.685845e+000
4.763258577900174e-002	2.684300e+000
4.763382381134822e-002	2.682446e+000
4.763516454687971e-002	2.680438e+000
4.763639039780035e-002	2.678601e+000
4.763763320475852e-002	2.676739e+000
4.763813358253301e-002	2.675990e+000
4.763837083354831e-002	2.675635e+000
4.763853206750957e-002	2.675393e+000
4.763865293870797e-002	2.675212e+000
4.763877765892450e-002	2.675025e+000
4.763897367566986e-002	2.674731e+000
4.763918153938705e-002	2.674420e+000
4.763954697484650e-002	2.673873e+000
4.763992893880389e-002	2.673301e+000
4.764060710167841e-002	2.672285e+000
4.764126260345373e-002	2.671303e+000
4.764257360700436e-002	2.669339e+000
4.764317556205817e-002	2.668437e+000
4.764352688125589e-002	2.667911e+000
4.764388542396052e-002	2.667374e+000
4.764425783512882e-002	2.666816e+000
4.764500265746541e-002	2.665700e+000
4.764608688109978e-002	2.664076e+000
4.764774657302730e-002	2.661590e+000
4.765089878720385e-002	2.656868e+000
4.765593764907951e-002	2.649320e+000
4.766418805872701e-002	2.636961e+000
4.768068887802202e-002	2.612244e+000
4.771119138343055e-002	2.566555e+000
4.776897800478618e-002	2.480001e+000
4.784710300478617e-002	2.362991e+000
4.792522800478617e-002	2.245990e+000
4.800335300478617e-002	2.128998e+000
4.808147800478617e-002	2.012015e+000
4.815960300478617e-002	1.895041e+000
4.823772800478617e-002	1.778077e+000
